9.229999780654907227e-01,3.004998527467250824e-02,8.561263792216777802e-03,3.000000000000000000e+00
9.229999780654907227e-01,3.004998527467250824e-02,7.525932509452104568e-03,3.000000000000000000e+00
9.229999780654907227e-01,3.004998527467250824e-02,6.490600761026144028e-03,3.000000000000000000e+00
9.240000247955322266e-01,3.008254244923591614e-02,5.461179651319980621e-03,3.000000000000000000e+00
9.240000247955322266e-01,3.008254244923591614e-02,4.424726590514183044e-03,3.000000000000000000e+00
9.240000247955322266e-01,3.008254244923591614e-02,3.388273296877741814e-03,3.000000000000000000e+00
9.240000247955322266e-01,3.008254244923591614e-02,2.351820236071944237e-03,3.000000000000000000e+00
9.250000119209289551e-01,3.011509962379932404e-02,1.316790468990802765e-03,3.000000000000000000e+00
9.250000119209289551e-01,3.011509962379932404e-02,2.792155719362199306e-04,3.000000000000000000e+00
9.250000119209289551e-01,3.011509962379932404e-02,-7.583593251183629036e-04,3.000000000000000000e+00
9.250000119209289551e-01,3.011509962379932404e-02,-1.795934280380606651e-03,3.000000000000000000e+00
9.250000119209289551e-01,3.011509962379932404e-02,-2.833509119227528572e-03,3.000000000000000000e+00
9.250000119209289551e-01,3.011509962379932404e-02,-3.871084190905094147e-03,3.000000000000000000e+00
9.229999780654907227e-01,2.901483327150344849e-02,8.561263792216777802e-03,3.000000000000000000e+00
9.229999780654907227e-01,2.901483327150344849e-02,7.525932509452104568e-03,3.000000000000000000e+00
9.229999780654907227e-01,2.901483327150344849e-02,6.490600761026144028e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.904626913368701935e-02,5.461179651319980621e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.904626913368701935e-02,4.424726590514183044e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.904626913368701935e-02,3.388273296877741814e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.904626913368701935e-02,2.351820236071944237e-03,3.000000000000000000e+00
9.250000119209289551e-01,2.907770499587059021e-02,1.316790468990802765e-03,3.000000000000000000e+00
9.250000119209289551e-01,2.907770499587059021e-02,2.792155719362199306e-04,3.000000000000000000e+00
9.250000119209289551e-01,2.907770499587059021e-02,-7.583593251183629036e-04,3.000000000000000000e+00
9.250000119209289551e-01,2.907770499587059021e-02,-1.795934280380606651e-03,3.000000000000000000e+00
9.250000119209289551e-01,2.907770499587059021e-02,-2.833509119227528572e-03,3.000000000000000000e+00
9.250000119209289551e-01,2.907770499587059021e-02,-3.871084190905094147e-03,3.000000000000000000e+00
9.229999780654907227e-01,2.797968126833438873e-02,1.270258985459804535e-02,3.000000000000000000e+00
9.229999780654907227e-01,2.797968126833438873e-02,1.166725810617208481e-02,3.000000000000000000e+00
9.229999780654907227e-01,2.797968126833438873e-02,1.063192728906869888e-02,3.000000000000000000e+00
9.229999780654907227e-01,2.797968126833438873e-02,9.596595540642738342e-03,3.000000000000000000e+00
9.229999780654907227e-01,2.797968126833438873e-02,8.561263792216777802e-03,3.000000000000000000e+00
9.229999780654907227e-01,2.797968126833438873e-02,7.525932509452104568e-03,3.000000000000000000e+00
9.229999780654907227e-01,2.797968126833438873e-02,6.490600761026144028e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.800999581813812256e-02,5.461179651319980621e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.800999581813812256e-02,4.424726590514183044e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.800999581813812256e-02,3.388273296877741814e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.800999581813812256e-02,2.351820236071944237e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.800999581813812256e-02,1.315366942435503006e-03,3.000000000000000000e+00
9.240000247955322266e-01,2.800999581813812256e-02,2.789137070067226887e-04,3.000000000000000000e+00
9.250000119209289551e-01,2.804030850529670715e-02,-7.583593251183629036e-04,3.000000000000000000e+00
9.250000119209289551e-01,2.804030850529670715e-02,-1.795934280380606651e-03,3.000000000000000000e+00
9.250000119209289551e-01,2.804030850529670715e-02,-2.833509119227528572e-03,3.000000000000000000e+00
9.250000119209289551e-01,2.804030850529670715e-02,-3.871084190905094147e-03,3.000000000000000000e+00
9.340000152587890625e-01,2.831313386559486389e-02,-4.956419114023447037e-03,3.000000000000000000e+00
9.340000152587890625e-01,2.831313386559486389e-02,-6.004089023917913437e-03,3.000000000000000000e+00
9.279999732971191406e-01,2.709049172699451447e-02,1.901704072952270508e-02,3.000000000000000000e+00
9.279999732971191406e-01,2.709049172699451447e-02,1.797610148787498474e-02,3.000000000000000000e+00
9.269999861717224121e-01,2.706129848957061768e-02,1.691691204905509949e-02,3.000000000000000000e+00
9.269999861717224121e-01,2.706129848957061768e-02,1.587709411978721619e-02,3.000000000000000000e+00
9.219999909400939941e-01,2.691533789038658142e-02,1.475724764168262482e-02,3.000000000000000000e+00
9.219999909400939941e-01,2.691533789038658142e-02,1.372303720563650131e-02,3.000000000000000000e+00
9.219999909400939941e-01,2.691533789038658142e-02,1.268882770091295242e-02,3.000000000000000000e+00
9.219999909400939941e-01,2.691533789038658142e-02,1.165461819618940353e-02,3.000000000000000000e+00
9.219999909400939941e-01,2.691533789038658142e-02,1.062040776014328003e-02,3.000000000000000000e+00
9.219999909400939941e-01,2.691533789038658142e-02,9.586198255419731140e-03,3.000000000000000000e+00
